ep_idx,data_cond_log_likelihood,data_mi_learned_marginal,data_mi_mc_marginal,data_mi_infonce,model_neg_cond_entropy,model_mi_reference_prior,model_mi_mc_marginal,model_mi_infonce,neg_h_data_cond,neg_h_model_cond,mi_data_direct,mi_data_mc_marginal,mi_model_direct,mi_model_mc_marginal
68,31.713406025693658,31.670057161470478,881.7710204767377,6.235666590626669,35.51492273137811,35.464773944254674,893.9481868047393,6.2359371773434225,31.713406025693658,35.51492273137811,31.670057161470478,881.7710204767377,35.464773944254674,893.9481868047393
69,-678.9237219002474,-678.5497332828533,266.79610071539537,-330.2422080000914,35.464500713073555,35.73783692021878,852.7113325534018,6.230894424545006,-678.9237219002474,35.464500713073555,-678.5497332828533,266.79610071539537,35.73783692021878,852.7113325534018
70,30.805380126063742,31.349700923716085,669.4907570421026,6.228855667808424,35.460192873236835,36.02306778511304,694.4943666136667,6.227099557061262,30.805380126063742,35.460192873236835,31.349700923716085,669.4907570421026,36.02306778511304,694.4943666136667
71,32.506813780121185,32.55050624453503,616.0372464967811,6.144379945695912,35.55614733695984,35.60549681083016,619.1644152934136,6.211753053534714,32.506813780121185,35.55614733695984,32.55050624453503,616.0372464967811,35.60549681083016,619.1644152934136
72,33.43085749532275,34.10065888617323,874.9027869219607,6.234153454004909,35.48144408705321,36.1602983622971,909.1558745117385,6.234138319655151,33.43085749532275,35.48144408705321,34.10065888617323,874.9027869219607,36.1602983622971,909.1558745117385
73,30.39685006895844,31.791201984395787,845.0889047797846,6.199972290690933,35.259990794318064,36.66291193086274,848.2623764337326,6.222362458188177,30.39685006895844,35.259990794318064,31.791201984395787,845.0889047797846,36.66291193086274,848.2623764337326
74,29.799435495998203,30.79613108356019,1413.5877697022845,6.238324625039509,35.172548368448666,36.180810258913176,1411.5223429050286,6.238324625039509,29.799435495998203,35.172548368448666,30.79613108356019,1413.5877697022845,36.180810258913176,1411.5223429050286
75,30.221241087462772,31.22489596065597,935.8747368048672,6.133070265457197,35.23962568406442,36.24314744674151,934.51303120039,6.215100307886227,30.221241087462772,35.23962568406442,31.22489596065597,935.8747368048672,36.24314744674151,934.51303120039
76,31.852031911593027,32.04072324661393,1341.6667998615324,6.234724737079853,35.28085641910375,35.4463341174348,1285.9966436321872,6.23413621031328,31.852031911593027,35.28085641910375,32.04072324661393,1341.6667998615324,35.4463341174348,1285.9966436321872
77,32.735396044773694,33.44018630030274,781.1714782764906,6.226517094722858,35.43007759534781,36.16358324987056,825.9371582203962,6.231067045727223,32.735396044773694,35.43007759534781,33.44018630030274,781.1714782764906,36.16358324987056,825.9371582203962
78,31.713725566864014,32.300273506264936,975.8151938225094,6.230318790968304,35.2668977348428,35.879425506842765,998.1912632364975,6.22260892702485,31.713725566864014,35.2668977348428,32.300273506264936,975.8151938225094,35.879425506842765,998.1912632364975
79,30.986453008791567,30.972331578430893,951.4092354424888,6.238324625039509,35.46610841723132,35.44498560505529,950.7044129133924,6.2383246250394855,30.986453008791567,35.46610841723132,30.972331578430893,951.4092354424888,35.44498560505529,950.7044129133924
80,30.666713758676995,31.377026234020374,1154.2337503940785,6.171207158926055,35.43134822364615,36.13175359560328,1147.4255669938416,6.192749045430211,30.666713758676995,35.43134822364615,31.377026234020374,1154.2337503940785,36.13175359560328,1147.4255669938416
81,29.675498137460924,30.12679885208771,1572.178265048781,6.236415128673382,35.11050604723045,35.563723561520746,1577.9262539519423,6.236415128674329,29.675498137460924,35.11050604723045,30.12679885208771,1572.178265048781,35.563723561520746,1577.9262539519423
82,30.601703373032,30.561182911072542,880.4992703528859,6.230042243859252,35.4914890078444,35.462429065800194,886.3252683584415,6.226860871290324,30.601703373032,35.4914890078444,30.561182911072542,880.4992703528859,35.462429065800194,886.3252683584415
83,31.11287689343684,31.19429216916952,582.5996873553863,6.223034344061178,35.5230866394474,35.584856275784766,580.1770110534409,6.220470381004523,31.11287689343684,35.5230866394474,31.19429216916952,582.5996873553863,35.584856275784766,580.1770110534409
84,30.838889237373106,31.27682227729469,609.5278690861118,6.219668378622159,35.44379893682336,35.88063883525069,618.9327386848388,6.221230384888518,30.838889237373106,35.44379893682336,31.27682227729469,609.5278690861118,35.88063883525069,618.9327386848388
85,30.46696023883066,31.036940290572794,675.0318151143547,6.225972056761466,35.43147166521716,36.006312338414524,681.4861534475193,6.227948265814018,30.46696023883066,35.43147166521716,31.036940290572794,675.0318151143547,36.006312338414524,681.4861534475193
86,30.5931205407032,30.516856462257344,711.9639316421845,6.185810587195537,35.46626330739227,35.40806671269032,736.6026576935257,6.226212154191104,30.5931205407032,35.46626330739227,30.516856462257344,711.9639316421845,35.40806671269032,736.6026576935257
87,31.604205030947924,32.0951593965292,913.18653776745,6.203846926673674,35.373478611310325,35.87878588338693,926.9187487425903,6.209988209506413,31.604205030947924,35.373478611310325,32.0951593965292,913.18653776745,35.87878588338693,926.9187487425903
88,-447.59169859173653,-447.80315962433815,174.9766553215597,-267.67054260651867,35.50952060195221,35.35937112501298,578.3958124895205,6.219878706440845,-447.59169859173653,35.50952060195221,-447.80315962433815,174.9766553215597,35.35937112501298,578.3958124895205
89,32.96669025421143,33.53996979996965,787.1911966169203,6.231587194025188,35.46977091608821,36.03802609830289,784.8318641817248,6.226380832953421,32.96669025421143,35.46977091608821,33.53996979996965,787.1911966169203,36.03802609830289,784.8318641817248
90,30.445557881764003,30.11374255793435,665.3001472514017,6.080553537053823,35.51477264404297,35.16958448682512,691.4846640028272,6.218748473671961,30.445557881764003,35.51477264404297,30.11374255793435,665.3001472514017,35.16958448682512,691.4846640028272
91,31.9511053353469,32.389556100577195,731.2986618770528,6.227569310935955,35.438172646479515,35.88507683650252,718.19520626144,6.2262700741431996,31.9511053353469,35.438172646479515,32.389556100577195,731.2986618770528,35.88507683650252,718.19520626144
92,29.74697168138292,30.411459867159525,2068.5834976461197,6.233855055916721,35.10039812723796,35.780145443810355,2084.597753389676,6.234462255041948,29.74697168138292,35.10039812723796,30.411459867159525,2068.5834976461197,35.780145443810355,2084.597753389676
93,32.36978363660564,32.79641098328905,1426.46299480005,6.214631068407612,35.42203445645911,35.82477714348368,1377.4477133671662,6.214021357793323,32.36978363660564,35.42203445645911,32.79641098328905,1426.46299480005,35.82477714348368,1377.4477133671662
94,30.525755340086825,30.974892196085293,846.1597935034305,6.173234577901894,35.56665792548622,36.02702300402583,884.0222015881329,6.209364324089514,30.525755340086825,35.56665792548622,30.974892196085293,846.1597935034305,36.02702300402583,884.0222015881329
95,29.4084590913319,29.638227402437025,824.7017010886494,6.233325573837752,35.35996912165386,35.59899857567578,823.4978260514213,6.233434919856723,29.4084590913319,35.35996912165386,29.638227402437025,824.7017010886494,35.59899857567578,823.4978260514213
96,31.89824058511163,32.08161652020815,871.1186547683457,6.210944327196259,35.46016093431893,35.62937195556985,854.7963285675156,6.222403110609123,31.89824058511163,35.46016093431893,32.08161652020815,871.1186547683457,35.62937195556985,854.7963285675156
97,30.6886614743401,31.08018425212187,987.9353733679827,6.236285956548674,35.33908231398639,35.74043814715217,992.9349000818589,6.23628595621454,30.6886614743401,35.33908231398639,31.08018425212187,987.9353733679827,35.74043814715217,992.9349000818589
98,32.6478772724376,32.49524210761575,622.5793828571544,6.201425172132973,35.56105110505048,35.39909022275139,660.0556616138009,6.210801238523471,32.6478772724376,35.56105110505048,32.49524210761575,622.5793828571544,35.39909022275139,660.0556616138009
99,31.371615598569104,31.486018584213948,1602.1801795498482,6.231306834711496,35.51073625224595,35.59644616118371,1589.3862971107044,6.232023205258947,31.371615598569104,35.51073625224595,31.486018584213948,1602.1801795498482,35.59644616118371,1589.3862971107044
100,29.735706434814357,29.875831591377377,792.820430030704,6.231846047827306,35.44969903939981,35.60563646595797,819.6044452108698,6.231811780122861,29.735706434814357,35.44969903939981,29.875831591377377,792.820430030704,35.60563646595797,819.6044452108698
