ep_idx,data_cond_log_likelihood,data_mi_learned_marginal,data_mi_mc_marginal,data_mi_infonce,model_neg_cond_entropy,model_mi_reference_prior,model_mi_mc_marginal,model_mi_infonce,neg_h_data_cond,neg_h_model_cond,mi_data_direct,mi_data_mc_marginal,mi_model_direct,mi_model_mc_marginal
45,37.19956004271033,37.18070621378938,557.145336926332,6.23013644001082,33.89722833019948,33.865305086325485,558.1918823398345,6.229091193556314,37.19956004271033,33.89722833019948,37.18070621378938,557.145336926332,33.865305086325485,558.1918823398345
46,37.201585439925495,36.99836541236715,531.3923702189263,6.2046729357286505,33.85717792206622,33.64671744184291,535.0940285971824,6.204985262204602,37.201585439925495,33.85717792206622,36.99836541236715,531.3923702189263,33.64671744184291,535.0940285971824
47,32.426390076989996,32.27441194482046,420.18992253656256,6.16568527127763,33.55820808410645,33.400783173025474,428.12526654805225,6.233596201188621,32.426390076989996,33.55820808410645,32.27441194482046,420.18992253656256,33.400783173025474,428.12526654805225
48,37.11792475088483,37.896590188748576,896.9648320854054,6.224492511547177,33.91615663649719,34.68403774327626,903.1765192257876,6.21948385916309,37.11792475088483,33.91615663649719,37.896590188748576,896.9648320854054,34.68403774327626,903.1765192257876
49,37.24169675571712,37.24639050541275,493.05465811381504,6.210351724454419,33.865113225821744,33.86054119100095,496.4275617724641,6.209829501022479,37.24169675571712,33.865113225821744,37.24639050541275,493.05465811381504,33.86054119100095,496.4275617724641
50,37.052497288368265,36.86754169144444,501.81622168471694,6.2299944014577795,33.84614378646766,33.646032807547286,493.3419902644344,6.228868406848382,37.052497288368265,33.84614378646766,36.86754169144444,501.81622168471694,33.646032807547286,493.3419902644344
51,37.212775001312764,37.94723598117935,808.6880539888776,6.234451584791729,33.86573656178054,34.58347510758725,810.6088929789026,6.234448615800931,37.212775001312764,33.86573656178054,37.94723598117935,808.6880539888776,34.58347510758725,810.6088929789026
52,37.09956320216147,36.78959747914518,857.7367058925414,6.228871106374509,33.85642452454299,33.53777194291018,871.787921004081,6.226134304205447,37.09956320216147,33.85642452454299,36.78959747914518,857.7367058925414,33.53777194291018,871.787921004081
53,37.26190447489421,38.44750968424479,1477.891525756836,6.214439708179947,33.9123407796224,35.08075829060872,1468.5978568153382,6.206860495228884,37.26190447489421,33.9123407796224,38.44750968424479,1477.891525756836,35.08075829060872,1468.5978568153382
54,37.02769708766247,37.171464032781486,822.0587874707405,6.233928795581773,33.879538347462095,34.00570222859927,819.3983871359015,6.233620889719575,37.02769708766247,33.879538347462095,37.171464032781486,822.0587874707405,34.00570222859927,819.3983871359015
55,37.038170594011426,36.964482175132446,827.535239737847,6.2363212999995525,33.86674788370298,33.778067224976645,833.4064355916371,6.236321292252881,37.038170594011426,33.86674788370298,36.964482175132446,827.535239737847,33.778067224976645,833.4064355916371
56,-227.23369445486696,-227.1555997839945,248.93860580964002,-55.69226350161134,33.74689623552882,33.83669004611626,452.61941152418444,6.228518654874504,-227.23369445486696,33.74689623552882,-227.1555997839945,248.93860580964002,33.83669004611626,452.61941152418444
57,37.335867820798285,37.55898578575505,799.398439085392,6.232934406960377,33.91630170290428,34.13211508846039,796.2167830576982,6.23257529382202,37.335867820798285,33.91630170290428,37.55898578575505,799.398439085392,34.13211508846039,796.2167830576982
58,36.97835099401553,37.299190642091524,676.0839762516915,6.230587261830399,33.862500729311265,34.17083006194144,682.0762210811794,6.226435695138344,36.97835099401553,33.862500729311265,37.299190642091524,676.0839762516915,34.17083006194144,682.0762210811794
59,37.06376196037639,36.996380117806524,405.3057589476759,6.236217606846708,33.88417452573776,33.80162547393279,407.23315664042127,6.23300265882292,37.06376196037639,33.88417452573776,36.996380117806524,405.3057589476759,33.80162547393279,407.23315664042127
60,36.78435896228812,36.684811533496365,985.8316244679456,6.2363841906884865,33.84202300236878,33.73286776835692,997.0950462724909,6.236150710408256,36.78435896228812,33.84202300236878,36.684811533496365,985.8316244679456,33.73286776835692,997.0950462724909
61,37.080645593758334,36.833764283988735,496.2169432802776,6.226923312632382,33.86895966717577,33.60634560973,500.63211995472744,6.231354772962985,37.080645593758334,33.86895966717577,36.833764283988735,496.2169432802776,33.60634560973,500.63211995472744
62,37.15117668595153,37.12971062616471,707.2260783075922,6.229386425329662,33.91087436967669,33.87191538562833,712.3902208768628,6.223781565422141,37.15117668595153,33.91087436967669,37.12971062616471,707.2260783075922,33.87191538562833,712.3902208768628
63,37.06628407930073,37.00342278229563,469.9307166199935,6.220423609661394,33.89674540569908,33.82158889268574,472.16175108708836,6.213142084631259,37.06628407930073,33.89674540569908,37.00342278229563,469.9307166199935,33.82158889268574,472.16175108708836
64,37.04112007504418,38.531528170146636,1020.2823462965628,6.2266041270979,33.82179975761938,35.29289688130535,1021.2218391605155,6.224616774388365,37.04112007504418,33.82179975761938,38.531528170146636,1020.2823462965628,35.29289688130535,1021.2218391605155
65,36.98326774088542,37.694484085083005,995.7770051879883,6.236476128543208,33.81459737650553,34.51032756551107,995.8695207850138,6.2364597190908535,36.98326774088542,33.81459737650553,37.694484085083005,995.7770051879883,34.51032756551107,995.8695207850138
66,-267.13257176994927,-267.55692725726936,184.0771852923978,-25.302429260564526,33.92862370286869,33.51015665943672,390.08085429703385,6.230456476093907,-267.13257176994927,33.92862370286869,-267.55692725726936,184.0771852923978,33.51015665943672,390.08085429703385
67,37.29923906838498,37.2832613064505,541.3133928391635,6.228718070717503,33.86136514024661,33.83746111545416,544.1233133501408,6.223764436096784,37.29923906838498,33.86136514024661,37.2832613064505,541.3133928391635,33.83746111545416,544.1233133501408
68,37.064366528157436,36.972288538900656,692.1026709642304,6.236372345178199,33.87572998946972,33.77668245186967,700.6968465574672,6.235009718132095,37.064366528157436,33.87572998946972,36.972288538900656,692.1026709642304,33.77668245186967,700.6968465574672
69,-524.6166396883104,-524.263977596327,184.37868784483985,-206.4532561382962,33.93114496170615,34.16185296578091,582.1571465844036,6.2276089299034005,-524.6166396883104,33.93114496170615,-524.263977596327,184.37868784483985,34.16185296578091,582.1571465844036
70,36.141935986079524,36.714830018161386,581.6987511816989,6.221848049901444,33.53639398531968,34.09107018052862,577.9045933819889,6.226056677561202,36.141935986079524,33.53639398531968,36.714830018161386,581.6987511816989,34.09107018052862,577.9045933819889
71,37.255282536796905,37.278560083845385,439.4426961567091,6.199648801723109,33.91869990203691,33.92663481442825,436.7740282403386,6.207732467668394,37.255282536796905,33.91869990203691,37.278560083845385,439.4426961567091,33.92663481442825,436.7740282403386
72,37.30514631617255,37.95777510608416,727.4119227809609,6.2346100552360975,33.875626588732466,34.51631160597727,733.9939128055473,6.2330882248407535,37.30514631617255,33.875626588732466,37.95777510608416,727.4119227809609,34.51631160597727,733.9939128055473
73,36.52502346525387,37.95288454269876,762.7898883868237,6.2191354282716915,33.81051085433182,35.22490581687616,765.1992656430419,6.218819364452702,36.52502346525387,33.81051085433182,37.95288454269876,762.7898883868237,35.22490581687616,765.1992656430419
74,37.091429123307336,38.072141737658995,924.1385238562453,6.238324625039508,33.78753576570899,34.75646968405891,923.0347112586571,6.238324625036308,37.091429123307336,33.78753576570899,38.072141737658995,924.1385238562453,34.75646968405891,923.0347112586571
75,36.87097829847193,37.843503634134926,542.6780290651084,6.217976415809533,33.790947918868184,34.756064680678335,545.0269290867136,6.2155536644124725,36.87097829847193,33.790947918868184,37.843503634134926,542.6780290651084,34.756064680678335,545.0269290867136
76,37.15999752499279,37.289234329381756,1041.2257377100732,6.2344871829581825,33.85247907984442,33.972740099220076,1048.484890157077,6.233467649830437,37.15999752499279,33.85247907984442,37.289234329381756,1041.2257377100732,33.972740099220076,1048.484890157077
77,36.992013690978524,37.72150871697373,634.319794101665,6.231456919692141,33.856101469105,34.560052806623965,639.1770034174281,6.231144631883545,36.992013690978524,33.856101469105,37.72150871697373,634.319794101665,34.560052806623965,639.1770034174281
78,37.232089720274274,37.79626645539936,585.9383563054236,6.2275092245017705,33.75896621377844,34.3155820934396,588.4557083405947,6.213470197769549,37.232089720274274,33.75896621377844,37.79626645539936,585.9383563054236,34.3155820934396,588.4557083405947
79,37.1183239106209,37.08775425796285,691.924962343009,6.238324625039509,33.90332488789936,33.85869654881989,694.9709353293142,6.2383246245572614,37.1183239106209,33.90332488789936,37.08775425796285,691.924962343009,33.85869654881989,694.9709353293142
80,37.19188751092478,37.89527340629856,924.3086446019448,6.206813408905219,33.887505389729135,34.575153901129546,918.609969774882,6.189045428597481,37.19188751092478,33.887505389729135,37.89527340629856,924.3086446019448,34.575153901129546,918.609969774882
81,36.62563545185016,37.03766945242553,1061.6159672487538,6.236415128456145,33.69586182166066,34.1089663229698,1064.0618303735066,6.236415128654661,36.62563545185016,33.69586182166066,37.03766945242553,1061.6159672487538,34.1089663229698,1064.0618303735066
82,37.06192445036155,37.0518912693963,660.975605106833,6.230033855978045,33.85028621060165,33.82785878588806,661.4318198139345,6.22584879322796,37.06192445036155,33.85028621060165,37.0518912693963,660.975605106833,33.82785878588806,661.4318198139345
83,37.26118740793002,37.271736942442125,449.2746642053464,6.2220308421291834,33.93503301695915,33.93224744742873,447.0862716335361,6.2173057600013975,37.26118740793002,33.93503301695915,37.271736942442125,449.2746642053464,33.93224744742873,447.0862716335361
